"id","local_name","unique_name","latitude","longitude","population"
5975,"Cahors, Occitanie, France","cahors",44.44958,1.43346,
5982,"Callac, Bretagne, France","callac",48.4059,-3.4205,
10172,"Vignols-Saint-Solve, Nouvelle-Aquitaine, France","vignols-saint-solve",45.31308,1.39765,
7389,"Limoux, Occitanie, France","limoux",43.05487,2.22173,
7392,"Lingolsheim, Grand-Est, France","lingolsheim",48.55957,7.67802,
7395,"Lisieux, Normandie, France","lisieux",49.1383,0.231,
7396,"L'Isle-d'Abeau, Auvergne-Rhône-Alpes, France","lisle-dabeau",45.6078,5.2197,
7398,"L'Isle-Jourdain, Occitanie, France","lisle-jourdain",43.61714,1.08991,
7399,"L'Isle-sur-le-Doubs, Bourgogne-Franche-Comté, France","lisle-sur-le-doubs",47.4475,6.5812,
7400,"Lisle-sur-Tarn, Occitanie, France","lisle-sur-tarn",43.8562,1.808,
7401,"Lison, Normandie, France","lison",49.227,-1.0502,
7794,"Montreux-Vieux, Grand-Est, France","montreux-vieux",47.61795,7.02535,
10157,"Vergèze, Occitanie, France","vergeze",43.7399,4.218999999999999,
10178,"Villefranche-de-Conflent, Occitanie, France","villefranche-de-conflent",42.59176,2.37047,
6048,"Cazères-sur-Garonne, Occitanie, France","cazeres-sur-garonne",43.21264,1.08302,
6025,"Castelnaudary, Occitanie, France","castelnaudary",43.318290000000005,1.95449,
6029,"Castelsarrasin, Occitanie, France","castelsarrasin",44.0403,1.1143,
6030,"Castillon, Nouvelle-Aquitaine, France","castillon",44.8569,-0.04063,
6036,"Caudrot, Nouvelle-Aquitaine, France","caudrot",44.57991,-0.14495999999999998,
6037,"Caudry, Hauts-de-France, France","caudry",50.1115,3.4095,
6038,"Caulnes, Bretagne, France","caulnes",48.28468,-2.15525,
6043,"Cavaillon, Provence-Alpes-Côte d'Azur, France","cavaillon",43.8345,5.0439,
6044,"Cavignac, Nouvelle-Aquitaine, France","cavignac",45.1053,-0.382,
6052,"Cenon, Nouvelle-Aquitaine, France","cenon",44.85631,-0.53368,
6054,"Cerbere, Occitanie, France","cerbere",42.44184,3.16329,
6055,"Cercottes, Centre-Val de Loire, France","cercottes",47.9869,1.8848,
6056,"Cercy-la-Tour, Bourgogne-Franche-Comté, France","cercy-la-tour",46.85803,3.6449,
7795,"Montrichard, Centre-Val de Loire, France","montrichard",47.3436,1.1719,
10182,"Vions, Auvergne-Rhône-Alpes, France","vions",45.82456,5.8069,
10183,"Virieu-le-Grand, Auvergne-Rhône-Alpes, France","virieu-le-grand",45.84833,5.65375,
10191,"Watten-Eperlecques, Hauts-de-France, France","watten-eperlecques",50.825829999999996,2.20804,
10196,"Wittlich, Rheinland-Pfalz, Deutschland","wittlich",49.9728,6.9422,
6071,"Chaingy-Fourneaux-Plage, Centre-Val de Loire, France","chaingy-fourneaux-plage",47.876999999999995,1.7825,
10227,"Chemaudin et Vaux, Bourgogne-Franche-Comté, France","chemaudin-et-vaux",47.2350636,5.88490920262777,
6072,"Chalais, Nouvelle-Aquitaine, France","chalais",45.270959999999995,0.043160000000000004,
6074,"Challans, Pays-de-la-Loire, France","challans",46.8441,-1.8718,
6090,"Champagnole, Bourgogne-Franche-Comté, France","champagnole",46.74452,5.91354,
6092,"Champigny-sur-Yonne, Bourgogne-Franche-Comté, France","champigny-sur-yonne",48.32366,3.13047,
6095,"Chanac, Occitanie, France","chanac",44.4741,3.3456,
6099,"Chantenay, Pays-de-la-Loire, France","chantenay",47.19733,-1.59447,
6101,"Chantonnay, Pays-de-la-Loire, France","chantonnay",46.69014,-1.05415,
6103,"Chapeauroux, Auvergne-Rhône-Alpes, France","chapeauroux",44.8379,3.7419,
6104,"Chaponost, Auvergne-Rhône-Alpes, France","chaponost",45.6984,4.7642,
6105,"Charbonnières, Bourgogne-Franche-Comté, France","charbonnieres",46.39083,4.83333,
10192,"Wattignies-Templemars, Hauts-de-France, France","wattignies-templemars",50.5791,3.0522,
10195,"Wintzenheim, Grand-Est, France","wintzenheim",48.071329999999996,7.25398,
10207,"Annopol, lubelskie, Polska","annopol",50.8851655,21.8550836,
10208,"Augustów, podlaskie, Polska","augustow",53.8437331,22.9802357,
10209,"Aurich, Niedersachsen, Deutschland","aurich",53.4690324,7.48451394262435,
10211,"Beausoleil, Provence-Alpes-Côte d'Azur, France","beausoleil",43.748281,7.4219677,
10218,"Brzeg, opolskie, Polska","brzeg",50.8614882,17.470497,
10220,"Busko-Zdrój, świętokrzyskie, Polska","busko-zdroj",50.46759,20.71919,
10222,"Caldas da Rainha, Centro, Portugal","caldas-da-rainha",39.4030997,-9.12080986244671,
10230,"Danilovgrad, Opština Danilovgrad, Црна Гора / Crna Gora","danilovgrad",42.5447865,19.1058825,
6137,"Châtelaudren, Bretagne, France","chatelaudren",48.5332,-2.9745,
6158,"Chedde, Auvergne-Rhône-Alpes, France","chedde",45.926390000000005,6.719689999999999,
6144,"Châtillon-d'Azergues, Auvergne-Rhône-Alpes, France","chatillon-dazergues",45.87538,4.64519,
6150,"Chauffailles, Bourgogne-Franche-Comté, France","chauffailles",46.2074,4.3454,
6138,"Châtel-Censoir, Bourgogne-Franche-Comté, France","chatel-censoir",47.53778,3.63533,
6152,"Chaulnes, Hauts-de-France, France","chaulnes",49.8077,2.8012599999999996,
6153,"Chaumont, Grand-Est, France","chaumont",48.11121,5.1413400000000005,
6161,"Chemilly-sur-Yonne, Bourgogne-Franche-Comté, France","chemilly-sur-yonne",47.89754,3.5538800000000004,
6163,"Chenevières, Grand-Est, France","chenevieres",48.51961,6.632460000000001,
7817,"Morteau, Bourgogne-Franche-Comté, France","morteau",47.05385,6.60491,
7819,"Mothern, Grand-Est, France","mothern",48.9348,8.1618,
10233,"Gennevilliers, Île-de-France, France","gennevilliers",48.9254221,2.2940122,
10239,"Grodków, opolskie, Polska","grodkow",50.698157,17.3849804,
10240,"Hagen, Nordrhein-Westfalen, Deutschland","hagen",51.3300878,7.43746948481205,
10242,"Hornoy-le-Bourg, Hauts-de-France, France","hornoy-le-bourg",49.8461959,1.9013376,
10246,"Jarocin, wielkopolskie, Polska","jarocin",51.9738992,17.5011225,
10247,"Jelenia Góra, dolnośląskie, Polska","jelenia-gora",50.9031028,15.7344306,
10248,"Jemielnica, opolskie, Polska","jemielnica",50.5448088,18.3795292,
10251,"Kluczbork, opolskie, Polska","kluczbork",50.9730701,18.2140089,
10254,"Krapkowice, opolskie, Polska","krapkowice",50.4747413,17.9675262,
10262,"Landsberg am Lech, Bayern, Deutschland","landsberg-am-lech",48.0514973,10.8737728,
10264,"Leszno, wielkopolskie, Polska","leszno",51.8435636,16.5743712,
10266,"Milicz, dolnośląskie, Polska","milicz",51.5306022,17.2726447,
10304,"Taggia, LIG, Italia","taggia",43.8696068,7.8364582,
6202,"Ciudad Real, Castilla-La Mancha, España","ciudad-real",38.9848,-3.9135,
6197,"Cinq-Mars, Centre-Val de Loire, France","cinq-mars",47.3452,0.4605,
6198,"Cintegabelle, Occitanie, France","cintegabelle",43.3054,1.5208,
6199,"Cires-lès-Mello, Hauts-de-France, France","cires-les-mello",49.2719,2.3603,
6205,"Civitavecchia, Lazio, Italia","civitavecchia",42.0883,11.7981,
6211,"Clamecy, Bourgogne-Franche-Comté, France","clamecy",47.4668,3.5208,
6216,"Clermont-de-l'Oise, Hauts-de-France, France","clermont-de-loise",49.3852,2.4178,
10267,"Moffat, Scotland, UK","moffat",55.3329364,-3.438677,
10269,"Mülheim an der Ruhr, Nordrhein-Westfalen, Deutschland","mulheim-an-der-ruhr",51.4134319,6.9105900387513,166654
10270,"Müllheim, Baden-Württemberg, Deutschland","mullheim",47.8091125,7.6133058725493,
10271,"Neuss, Nordrhein-Westfalen, Deutschland","neuss",51.1981778,6.6916476,151486
10273,"Nowe Miasto Lubawskie, warmińsko-mazurskie, Polska","nowe-miasto-lubawskie",53.4255933,19.5936277,
10276,"Öhringen, Baden-Württemberg, Deutschland","ohringen",49.200896,9.5023324,
10277,"Olpe, Nordrhein-Westfalen, Deutschland","olpe",51.0297603,7.8424193,
10278,"Opoczno, łódzkie, Polska","opoczno",51.3768164,20.2864496,
10282,"Pale, Republika Srpska, Bosna i Hercegovina","pale",43.8148706,18.5673202,
10294,"Sausheim, Grand-Est, France","sausheim",47.787994,7.3720907,
10302,"Świecie, kujawsko-pomorskie, Polska","swiecie",53.4072518,18.4455253,
10355,"Schwangau, Bayern, Deutschland","schwangau",47.5556743,10.7363804,
10358,"Steingaden, Bayern, Deutschland","steingaden",47.7025337,10.8608513,
10361,"Wertheim, Baden-Württemberg, Deutschland","wertheim",49.7586035,9.5128511,
10364,"Arad, Arad, România","arad-românia",46.1753793,21.3196342,159074
10268,"Mosciano Sant'Angelo, ABR, Italia","mosciano-santangelo",42.746847,13.888296,
10281,"Otmice, opolskie, Polska","otmice",50.5579208,18.1502056,
10313,"Νέο Ρύσιο, Αποκεντρωμένη Διοίκηση Μακεδονίας - Θράκης, Ελλάδα","νέο-ρύσιο",40.4957642,22.9883836,
6276,"Cordes - Vindrac, Occitanie, France","cordes---vindrac",44.0669,1.9001,
6289,"Cosne-sur-Loire, Bourgogne-Franche-Comté, France","cosne-sur-loire",47.413959999999996,2.93181,
6278,"Corgoloin, Bourgogne-Franche-Comté, France","corgoloin",47.0848,4.91268,
6282,"Cormery, Centre-Val de Loire, France","cormery",47.26722,0.83667,
6294,"Coucy-les-Eppes, Hauts-de-France, France","coucy-les-eppes",49.556340000000006,3.77429,
10368,"Gjilan, Rajoni i Gjilanit (06), Kosova","gjilan",42.4634071,21.468409,
10369,"Mole Valley, England, UK","mole-valley",51.2201281,-0.334728863732138,
10372,"Pejë, Rajoni i Pejës (03), Kosova","peje",42.6614946,20.305331,
10373,"Prishtinë, Rajoni i Prishtinës (01), Kosova","prishtine",42.6639939,21.1638351,
10378,"Tendring, England, UK","tendring",51.8740874,1.1125127,
6295,"Coudekerque Branche, Hauts-de-France, France","coudekerque-branche",51.0179,2.3749,
6296,"Coueron, Pays-de-la-Loire, France","coueron",47.2218,-1.72367,
6300,"Coulanges-sur-Yonne, Bourgogne-Franche-Comté, France","coulanges-sur-yonne",47.5269,3.5472,
6317,"Coutances, Normandie, France","coutances",49.04275,-1.44202,
7820,"Motteville, Normandie, France","motteville",49.63693,0.84991,
10379,"Thanet, England, UK","thanet",51.35330455,1.33198659735133,
7823,"Mouchard, Bourgogne-Franche-Comté, France","mouchard",46.97667,5.800009999999999,
10370,"Oleśnica, dolnośląskie, Polska","olesnica",51.2095314,17.3804559,
10374,"Prizren, Rajoni i Prizrenit (04), Kosova","prizren",42.2109946,20.7452728,
10375,"Rothrist, Aargau, Schweiz, Suisse, Svizzera, Svizra","rothrist",47.3029125,7.8826232,
10376,"Sieradz, łódzkie, Polska","sieradz",51.5980077,18.739202,
6368,"Darsac, Auvergne-Rhône-Alpes, France","darsac",45.1475,3.7354,
6378,"Delemont, Jura, Schweiz","delemont",47.3619,7.35,
6360,"Dange, Nouvelle-Aquitaine, France","dange",46.93772,0.60852,
6361,"Dannemarie, Grand-Est, France","dannemarie",47.6278,7.1248,
6362,"Dannemarie-sur-Crète, Bourgogne-Franche-Comté, France","dannemarie-sur-crete",47.20364,5.87396,
6363,"Dannes, Hauts-de-France, France","dannes",50.575959999999995,1.61445,
6364,"Daours, Hauts-de-France, France","daours",49.898999999999994,2.4586,
6365,"Dardilly-le-Jubin, Auvergne-Rhône-Alpes, France","dardilly-le-jubin",45.8158,4.76104,
6366,"Dardilly-les-Mouilles, Auvergne-Rhône-Alpes, France","dardilly-les-mouilles",45.79744,4.759869999999999,
6371,"Decazeville, Occitanie, France","decazeville",44.56045,2.2509099999999997,
6373,"Decize, Bourgogne-Franche-Comté, France","decize",46.8374,3.4678,
6375,"Degagnac, Occitanie, France","degagnac",44.6536,1.3401,
7825,"Moulis-en-Médoc, Nouvelle-Aquitaine, France","moulis-en-medoc",45.05944,-0.77028,
10381,"Żywiec, śląskie, Polska","zywiec",49.6890338,19.20305,
10383,"Aars, Region Nordjylland, Danmark","aars",56.804489,9.510164,
10395,"Berchtesgaden, Bayern, Deutschland","berchtesgaden",47.6301796,13.0000742,
10396,"Bernau am Chiemsee, Bayern, Deutschland","bernau-am-chiemsee",47.8116392,12.3739638,
10401,"Bitburg, Rheinland-Pfalz, Deutschland","bitburg",49.9664145,6.5298603,
10404,"Borås, Västra Götalands län, Sverige","boras",57.721035,12.939819,105995
6420,"Dommartin Remiencourt, Hauts-de-France, France","dommartin-remiencourt",49.7999,2.3926,
6421,"Dommartin (Rhône), Auvergne-Rhône-Alpes, France","dommartin-",45.84786,4.73232,
6413,"Dol-de-Bretagne, Bretagne, France","dol-de-bretagne",48.5442,-1.7506,
6414,"Dombasle-sur-Meurthe, Grand-Est, France","dombasle-sur-meurthe",48.6058,6.3507,
6425,"Dompierre Sept-Fons, Auvergne-Rhône-Alpes, France","dompierre-sept-fons",46.52613,3.67498,
10405,"Bra, Piemonte, Italia","bra",44.694029,7.848289,
10418,"Châtillon, Valle d'Aosta, Italia","chatillon-italia",45.749832,7.616585,
6415,"Domblans, Bourgogne-Franche-Comté, France","domblans",46.76283,5.5978699999999995,
10421,"Chivasso, Piemonte, Italia","chivasso",52.0099153,8.5993353,
6424,"Dompierre, Hauts-de-France, France","dompierre",50.14578,3.87077,
6427,"Donchery, Grand-Est, France","donchery",49.6982,4.8747,
6429,"Donjeux, Grand-Est, France","donjeux",48.3659,5.1481,
10410,"Cabourg, Normandie, France","cabourg",49.286539,-0.114395,
10413,"Ceglie Messapica, Puglia, Italia","ceglie-messapica",40.6324778,17.5031811,
10414,"Cesenatico, Emilia-Romagna, Italia","cesenatico",44.200847,12.4052023,
10415,"Česká Skalice, Severovýchod, Česko","ceska-skalice",50.39493942260742,16.043476104736328,
10424,"Corato, Puglia, Italia","corato",41.1534886,16.4131601,
10425,"Cuneo, Piemonte, Italia","cuneo",44.3844766,7.5426711,
10426,"Dolany, Severovýchod, Česko","dolany",50.38069534301758,15.956401824951172,
10432,"Ebeltoft, Region Midtjylland, Danmark","ebeltoft",56.196327,10.677857,
10433,"Esbjerg, Region Syddanmark, Danmark","esbjerg",55.476466,8.459405,
10436,"Fjerritslev, Region Nordjylland, Danmark","fjerritslev",57.08864,9.263244,
10437,"Francavilla Fontana, Puglia, Italia","francavilla-fontana",40.5304977,17.5827818,
10438,"Freyung, Bayern, Deutschland","freyung",48.806453704833984,13.54749584197998,
10441,"Gallipoli, Puglia, Italia","gallipoli",40.0558508,17.9926137,
10448,"Hadsund, Region Nordjylland, Danmark","hadsund",56.721437,10.112897,
10451,"Heerlen, Limburg, Nederland","heerlen",50.8881742,5.9794988,
10452,"Herning, Region Midtjylland, Danmark","herning",56.138557,8.967322,
6508,"Escaudoeuvres, Hauts-de-France, France","escaudoeuvres",50.192,3.2756,
6475,"El Ferrol, Galicia, España","el-ferrol",43.4876,-8.2314,
10453,"Holohlavy, Severovýchod, Česko","holohlavy",50.308746337890625,15.85939884185791,
6485,"Entroncamento, Centro, Portugal","entroncamento",39.4539,-8.4858,
6469,"Eichhoffen, Grand-Est, France","eichhoffen",48.382509999999996,7.44905,
6470,"Einvaux, Grand-Est, France","einvaux",48.5036,6.3929,
10476,"Løgstør, Region Nordjylland, Danmark","logstor",56.963151,9.257084,
6472,"Elbeuf, Normandie, France","elbeuf",49.3027,1.0101,
6476,"Elne, Occitanie, France","elne",42.59714,2.96373,
6477,"Eloyes, Grand-Est, France","eloyes",48.08708,6.60013,
6478,"Embrun, Provence-Alpes-Côte d'Azur, France","embrun",44.5668,6.4968,
6489,"Epernay, Grand-Est, France","epernay",49.0464,3.96,
6490,"Epernon, Centre-Val de Loire, France","epernon",48.6035,1.6792,
6496,"Épinal, Grand-Est, France","epinal",48.1782,6.4415,
6505,"Erstein, Grand-Est, France","erstein",48.4231,7.6387,
6507,"Escalquens, Occitanie, France","escalquens",43.5176,1.5423,
6509,"Esches, Hauts-de-France, France","esches",49.2126,2.1708,
6513,"Esperaza, Occitanie, France","esperaza",42.9357,2.2181,
10459,"Imperia, Liguria, Italia","imperia",43.8896857,8.039517,
10460,"Iserlohn, Nordrhein-Westfalen, Deutschland","iserlohn",51.3731684,7.6743911,
6519,"Estressin, Auvergne-Rhône-Alpes, France","estressin",45.5404,4.8682,
6547,"Faenza, Emilia-Romagna, Italia","faenza",44.2934,11.8831,
10480,"Marseille Aéroport, Provence-Alpes-Côte d'Azur, France","marseille-aeroport",43.441308,5.222843,
10492,"Nykøbing Mors, Region Nordjylland, Danmark","nykobing-mors",56.7955597,8.8574417,
6520,"Esvres, Centre-Val de Loire, France","esvres",47.28435,0.78199,
6522,"Etain, Grand-Est, France","etain",49.2076,5.6397,
6525,"Etalans, Bourgogne-Franche-Comté, France","etalans",47.1559,6.2706,
6526,"Étampes, Île-de-France, France","etampes",48.4369,2.1596,
6535,"Ettelbruck, Canton Diekirch, Luxembourg","ettelbruck",49.8481,6.1062,
6540,"Évian-les-Bains, Auvergne-Rhône-Alpes, France","evian-les-bains",46.3979,6.5774,
6541,"Evron, Pays-de-la-Loire, France","evron",48.15547,-0.39733,
6546,"Eze, Provence-Alpes-Côte d'Azur, France","eze",43.72237,7.3567800000000005,
6555,"Fauga, Occitanie, France","fauga",43.404340000000005,1.2831,
6556,"Faulquemont, Grand-Est, France","faulquemont",49.0454,6.6039,
6559,"Fecamp, Normandie, France","fecamp",49.7593,0.375,
7826,"Moult, Normandie, France","moult",49.11121,-0.18647,
10478,"Manduria, Puglia, Italia","manduria",40.3733605,17.6452085,
10482,"Martina Franca, Puglia, Italia","martina-franca",40.7028666,17.3392645,
10483,"Merzig, Saarland, Deutschland","merzig",49.4489588,6.6437843,
10484,"Miskolc, Alföld és Észak, Magyarország","miskolc",48.1034775,20.7784384,162905
10485,"Moss, Østfold, Norge","moss",59.4340914,10.6583833,
10495,"Orbetello, Toscana, Italia","orbetello",42.4396474,11.2124083,
10285,"Poucharramet, Occitanie, France","poucharramet",43.4168,1.17298,
6588,"Flers, Normandie, France","flers",48.7446,-0.5736,
6591,"Fleurieux-sur-L'Arbresle, Auvergne-Rhône-Alpes, France","fleurieux-sur-larbresle",45.84506,4.66033,
6592,"Fleurville Pont-de-Vaux, Bourgogne-Franche-Comté, France","fleurville-pont-de-vaux",46.45082,4.8846,
6595,"Foecy, Centre-Val de Loire, France","foecy",47.1758,2.16269,
6596,"Foix, Occitanie, France","foix",42.96528,1.60694,
6597,"Folligny, Normandie, France","folligny",48.8298,-1.4071,
6599,"Fontainebleau, Île-de-France, France","fontainebleau",48.4167,2.7266,
7402,"Liverdun, Grand-Est, France","liverdun",48.74947,6.0618,
10496,"Otranto, Puglia, Italia","otranto",40.1438978,18.4911678,
10499,"Pakoštane, Zadarska županija, Hrvatska","pakostane",43.914398193359375,15.509498596191406,
10505,"Přeštice, Jihozápad, Česko","prestice",49.57321548461914,13.330009460449219,
10506,"Příbram, Střední Čechy, Česko","pribram",49.690513610839844,14.00351619720459,
10508,"Randers, Region Midtjylland, Danmark","randers",56.460584,10.036539,
10511,"Roskilde, Region Sjælland, Danmark","roskilde",55.64191,12.087845,
10514,"Ruvo di Puglia, Puglia, Italia","ruvo-di-puglia",41.1172905,16.4837252,
10515,"Saarlouis, Saarland, Deutschland","saarlouis",49.3134606,6.7522865,
10523,"Salon-de-Provence, Provence-Alpes-Côte d'Azur, France","salon-de-provence",43.640319,5.088368,
10524,"Sangerhausen, Sachsen-Anhalt, Deutschland","sangerhausen",51.4725415,11.2995045,
10526,"Sanremo, Liguria, Italia","sanremo",43.8159671,7.7760567,
10529,"Santhià, Piemonte, Italia","santhia",45.3669315,8.171368,
10536,"Strakonice, Jihozápad, Česko","strakonice",49.25718307495117,13.915180206298828,
10538,"Švihov, Jihozápad, Česko","svihov",49.480621337890625,13.285704612731934,
10522,"Saint-Sébastien, Nouvelle-Aquitaine, France","saint-sebastien-france",46.38622,1.5465,186500
10530,"Schönau am Königssee, Bayern, Deutschland","schonau-am-konigssee",47.5251713,12.9483501,
6670,"Gallarate, Lombardia, Italia","gallarate",45.6597,8.7983,
6658,"Froyennes, Wallonie, Belgique","froyennes",50.6299,3.3555,
10540,"Tirstrup, Region Midtjylland, Danmark","tirstrup",56.300462,10.687407,
10560,"Zoo de Beauval (Saint-Aignan), Centre-Val de Loire, France","zoo-de-beauval-",47.268553,1.373492,
6659,"Frutigen, Berne, Schweiz","frutigen",46.5886,7.6514,
6669,"Gaillon, Normandie, France","gaillon",49.1747,1.3524,
6671,"Gallargues, Occitanie, France","gallargues",43.7164,4.1719,
6681,"Gardonne, Nouvelle-Aquitaine, France","gardonne",44.8351,0.3318,
6684,"Gauriaguet, Nouvelle-Aquitaine, France","gauriaguet",45.05444,-0.3996,
6685,"Gazeran, Île-de-France, France","gazeran",48.62618,1.7720599999999997,
6691,"Geispolsheim, Grand-Est, France","geispolsheim",48.518570000000004,7.683680000000001,
6694,"Gemeaux, Bourgogne-Franche-Comté, France","gemeaux",47.4782,5.1297,
10539,"Terlizzi, Puglia, Italia","terlizzi",41.1301471,16.5427275,
10547,"Uppsala, Uppsala län, Sverige","uppsala",59.8585638,17.6389267,205199
10548,"Vejen, Region Syddanmark, Danmark","vejen",55.493753,9.127673,
10551,"Viborg, Region Midtjylland, Danmark","viborg",56.452027,9.396347,
10552,"Villefontaine, Auvergne-Rhône-Alpes, France","villefontaine",45.625273,5.163441,
10553,"Vimperk, Jihozápad, Česko","vimperk",49.05590057373047,13.786803245544434,
10557,"Wolpertshausen, Baden-Württemberg, Deutschland","wolpertshausen",49.1672227,9.8475077,
10558,"Zgorzelec, dolnośląskie, Polska","zgorzelec",51.1496361,15.0065645,
10559,"Zittau, Sachsen, Deutschland","zittau",50.8999681,14.8029971,
10562,"Aiud, Alba, România","aiud",46.3108652,23.7188369,
10566,"Barban, Istarska županija, Hrvatska","barban",45.0646937,14.016442,
7827,"Mourmelon-le-Petit, Grand-Est, France","mourmelon-le-petit",49.131370000000004,4.31808,
7030,"La Chaux-des-Crotenay, Bourgogne-Franche-Comté, France","la-chaux-des-crotenay",46.65455,5.94415,
6740,"Gonfaron, Provence-Alpes-Côte d'Azur, France","gonfaron",43.31729,6.28216,
6741,"Gorges, Pays-de-la-Loire, France","gorges",47.108059999999995,-1.3136,
6747,"Gourdon, Occitanie, France","gourdon",44.7418,1.3892,
7028,"La Chaussée-Saint-Victor, Centre-Val de Loire, France","la-chaussee-saint-victor",47.61307,1.3542299999999998,
6754,"Graffenstaden, Grand-Est, France","graffenstaden",48.51882,7.683839999999999,
7479,"Lunas, Occitanie, France","lunas",43.70875,3.1949,
6774,"Grenchen, Solothurn, Schweiz","grenchen",47.1921,7.395860000000001,
7159,"La Riviere de Mansac, Nouvelle-Aquitaine, France","la-riviere-de-mansac",45.1429,1.3674,
7177,"La Rua Petin, Galicia, España","la-rua-petin",42.3537,-7.1002,
6753,"Goxwiller, Grand-Est, France","goxwiller",48.43295,7.478960000000001,
6756,"Gragnague, Occitanie, France","gragnague",43.6965,1.5676,
6757,"Gramat, Occitanie, France","gramat",44.78075,1.71957,
6760,"Grande-Synthe, Hauts-de-France, France","grande-synthe",50.99803,2.29366,
6761,"Grand-Fougeray, Bretagne, France","grand-fougeray",47.7297,-1.8514,
6763,"Grandvilliers, Hauts-de-France, France","grandvilliers",49.6593,1.9385,
6765,"Granville, Normandie, France","granville",48.8383,-1.5876,
6768,"Gravelines, Hauts-de-France, France","gravelines",50.9789,2.1236,
7183,"La Taye, Centre-Val de Loire, France","la-taye",48.40781,1.3733600000000001,
7180,"La Spezia Centrale, LIG, Italia","la-spezia-centrale",44.1114,9.8139,
7186,"Latisana Lignano Bibione, FVG, Italia","latisana-lignano-bibione",45.7778,13.0011,
7187,"Latour de Carol Enveitg, Occitanie, France","latour-de-carol-enveitg",42.4588,1.9036,
7200,"La Valdahon Camp Militaire, Bourgogne-Franche-Comté, France","la-valdahon-camp-militaire",47.1532,6.3177,
6778,"Gresy-sur-Isere, Auvergne-Rhône-Alpes, France","gresy-sur-isere",45.5946,6.2592,
6780,"Grigny-le-Sablon, Auvergne-Rhône-Alpes, France","grigny-le-sablon",45.6073,4.7963,
8006,"Paestum, Campania, Italia","paestum",40.4231513,15.0071628,
6816,"Ham, Hauts-de-France, France","ham",49.73989,3.07041,
7559,"Marienthal, Grand-Est, France","marienthal",48.7819,7.8233,
6814,"Hal, Vlaanderen, Belgique","hal",50.7332,4.2395,
6817,"Hamm Westf, Nordrhein-Westfalen, Deutschland","hamm-westf",51.6781,7.8078,
7214,"Lavoûte-sur-Loire, Auvergne-Rhône-Alpes, France","lavoute-sur-loire",45.12129,3.9055800000000005,
7219,"Le Bois-d'Oingt, Auvergne-Rhône-Alpes, France","le-bois-doingt",45.920559999999995,4.58528,
6799,"Guimiliau, Bretagne, France","guimiliau",48.48511,-3.99873,
6802,"Gundershoffen, Grand-Est, France","gundershoffen",48.90648,7.66096,
6805,"Habsheim, Grand-Est, France","habsheim",47.7377,7.41799,
6807,"Hagondange, Grand-Est, France","hagondange",49.2535,6.1645,
6815,"Ham-en-Artois, Hauts-de-France, France","ham-en-artois",50.5897,2.4659,
6820,"Harfleur, Normandie, France","harfleur",49.5066,0.19827,
6849,"Hériourt, Bourgogne-Franche-Comté, France","heriourt",47.5733,6.7693,
6851,"Herny, Grand-Est, France","herny",49.00354,6.47689,
7241,"Le Dramont, Provence-Alpes-Côte d'Azur, France","le-dramont",43.41773,6.84432,
6848,"Herford, Nordrhein-Westfalen, Deutschland","herford",52.1194,8.6636,
6850,"Hermes - Berthecourt, Hauts-de-France, France","hermes---berthecourt",49.35456,2.2418,
6842,"Hennebont, Bretagne, France","hennebont",47.7991,-3.2858,
6845,"Herchies, Hauts-de-France, France","herchies",49.487970000000004,2.01095,
6852,"Herrlisheim, Grand-Est, France","herrlisheim",48.7278,7.9102,
7228,"Le Cailar, Occitanie, France","le-cailar",43.68309,4.23476,
7271,"Lenzburg, Aargau, Schweiz","lenzburg",47.3911,8.1703,
6864,"Hoenheim Tram, Grand-Est, France","hoenheim-tram",48.6228,7.7534,
7266,"LE MONT DORE CENTRE, Auvergne-Rhône-Alpes, France","le-mont-dore-centre",45.57899999999999,2.805,
6865,"Hoerdt, Grand-Est, France","hoerdt",48.702870000000004,7.77982,
6869,"Homburg Saar Hbf, Saarland, Deutschland","homburg-saar-hbf",49.3281,7.3369,
7267,"LE MONT DORE GARE, Auvergne-Rhône-Alpes, France","le-mont-dore-gare",45.57931,2.8047400000000002,
7273,"Leon, Castilla y Leon, España","leon",42.5957,-5.5822,130601
6857,"Hesdin, Hauts-de-France, France","hesdin",50.3783,2.0354,
6853,"Herrlisheim-près-Colmar, Grand-Est, France","herrlisheim-pres-colmar",48.016459999999995,7.3205100000000005,
7614,"Maurs, Auvergne-Rhône-Alpes, France","maurs",44.7061,2.1997,
6874,"Horb, Baden-Württemberg, Deutschland","horb",48.4417,8.6892,
6885,"Igney Avricourt, Grand-Est, France","igney-avricourt",48.6342,6.8147,
7286,"Lerida, Cataluña, España","lerida",41.62058,0.63268,139809
6876,"Houlgate, Normandie, France","houlgate",49.30083,-0.07722000000000001,
6878,"Hundling, Grand-Est, France","hundling",49.1067,6.9774,
6899,"Imst Pitztal, Tirol, Österreich","imst-pitztal",47.2178,10.7636,
6900,"Ingersheim Cité Scolaire, Grand-Est, France","ingersheim-cite-scolaire",48.08894,7.297689999999999,
7353,"Levanto, Liguria, Italia","levanto",44.1713,9.6135,
6886,"Igney, Grand-Est, France","igney",48.2709,6.3997,
6890,"Ille-sur-Têt, Occitanie, France","ille-sur-tet",42.668490000000006,2.6242099999999997,
6892,"Illfurth, Grand-Est, France","illfurth",47.6763,7.2682,
